series,holiday,weekday,speed,predict_speed
822,0,7,62.74,62.42
824,0,7,62.42,62.09
826,0,7,62.09,61.32
828,0,7,61.32,60.84
830,0,7,60.84,60.39
832,0,7,60.39,60.12
834,0,7,60.12,59.23
836,0,7,59.23,59.16
838,0,7,59.16,59.25
840,0,7,59.25,59.35
842,0,7,59.35,58.97
844,0,7,58.97,58.52
846,0,7,58.52,58.41
848,0,7,58.41,58.03
850,0,7,58.03,58.03
852,0,7,58.03,57.79
854,0,7,57.79,57.76
856,0,7,57.76,58.11
858,0,7,58.11,57.47
900,0,7,57.47,56.99
902,0,7,56.99,56.25
904,0,7,56.25,55.55
906,0,7,55.55,54.92
908,0,7,54.92,54.91
910,0,7,54.91,54.12
912,0,7,54.12,52.82
914,0,7,52.82,51.15
916,0,7,51.15,49.57
918,0,7,49.57,48.46
920,0,7,48.46,47.12
922,0,7,47.12,45.17
924,0,7,45.17,42.63
926,0,7,42.63,39.98
928,0,7,39.98,37.57
930,0,7,37.57,35.42
932,0,7,35.42,34.01
934,0,7,34.01,33.1
936,0,7,33.1,32.44
938,0,7,32.44,31.98
940,0,7,31.98,31.49
942,0,7,31.49,31.67
944,0,7,31.67,31.6
946,0,7,31.6,32.27
948,0,7,32.27,32.62
950,0,7,32.62,33.26
952,0,7,33.26,33.46
954,0,7,33.46,33.81
956,0,7,33.81,33.84
958,0,7,33.84,33.55
1000,0,7,33.55,33.34
1002,0,7,33.34,32.87
1004,0,7,32.87,32.76
1006,0,7,32.76,32.41
1008,0,7,32.41,31.94
1010,0,7,31.94,31.37
1012,0,7,31.37,30.9
1014,0,7,30.9,30.58
1016,0,7,30.58,30.53
1018,0,7,30.53,30.21
1020,0,7,30.21,30.32
1022,0,7,30.32,30.5
1024,0,7,30.5,31.09
1026,0,7,31.09,31.34
1028,0,7,31.34,32.07
1030,0,7,32.07,32.47
1032,0,7,32.47,33.07
1034,0,7,33.07,33
1036,0,7,33,32.79
1038,0,7,32.79,32.57
1040,0,7,32.57,31.87
1042,0,7,31.87,31.51
1044,0,7,31.51,31.03
1046,0,7,31.03,30.61
1048,0,7,30.61,30.14
1050,0,7,30.14,29.82
1052,0,7,29.82,29.23
1054,0,7,29.23,28.95
1056,0,7,28.95,29.13
1058,0,7,29.13,29.34
1100,0,7,29.34,29.43
1102,0,7,29.43,29.46
1104,0,7,29.46,29.18
1106,0,7,29.18,28.99
1108,0,7,28.99,28.72
1110,0,7,28.72,28.46
1112,0,7,28.46,27.68
1114,0,7,27.68,27.41
1116,0,7,27.41,26.92
1118,0,7,26.92,26.79
1120,0,7,26.79,26.26
1122,0,7,26.26,25.93
1124,0,7,25.93,25.35
1126,0,7,25.35,25.07
1128,0,7,25.07,24.61
1130,0,7,24.61,24.63
1132,0,7,24.63,24.3
1134,0,7,24.3,24.73
1136,0,7,24.73,25.17
1138,0,7,25.17,25.57
1140,0,7,25.57,26.15
1142,0,7,26.15,26.62
1144,0,7,26.62,27.68
1146,0,7,27.68,28.52
1148,0,7,28.52,29.6
1150,0,7,29.6,30.42
1152,0,7,30.42,31.97
1154,0,7,31.97,32.62
1156,0,7,32.62,33.54
1158,0,7,33.54,34.27
1200,0,7,34.27,34.33
1202,0,7,34.33,34.48
1204,0,7,34.48,34.67
1206,0,7,34.67,35.04
1208,0,7,35.04,34.72
1210,0,7,34.72,34.8
1212,0,7,34.8,35.05
1214,0,7,35.05,35.25
1216,0,7,35.25,36.13
1218,0,7,36.13,37.23
1220,0,7,37.23,38.33
1222,0,7,38.33,39.27
1224,0,7,39.27,40.36
1226,0,7,40.36,41.54
1228,0,7,41.54,42.99
1230,0,7,42.99,44.09
1232,0,7,44.09,45.61
1234,0,7,45.61,46.87
1236,0,7,46.87,48.13
1238,0,7,48.13,48.78
1240,0,7,48.78,49.64
1242,0,7,49.64,50.16
1244,0,7,50.16,50.3
1246,0,7,50.3,50.76
1248,0,7,50.76,50.99
1250,0,7,50.99,50.52
1252,0,7,50.52,49.73
1254,0,7,49.73,48.25
1256,0,7,48.25,46.92
1258,0,7,46.92,45.31
1300,0,7,45.31,43.63
1302,0,7,43.63,42.02
1304,0,7,42.02,40.65
1306,0,7,40.65,39.65
1308,0,7,39.65,39.03
1310,0,7,39.03,38.75
1312,0,7,38.75,38.81
1314,0,7,38.81,39.03
1316,0,7,39.03,39.26
1318,0,7,39.26,39.5
1320,0,7,39.5,39.35
1322,0,7,39.35,39.14
1324,0,7,39.14,38.39
1326,0,7,38.39,37.4
1328,0,7,37.4,36.36
1330,0,7,36.36,35.36
1332,0,7,35.36,34.44
1334,0,7,34.44,33.34
1336,0,7,33.34,32.62
1338,0,7,32.62,32
1340,0,7,32,31.21
1342,0,7,31.21,30.53
1344,0,7,30.53,30.47
1346,0,7,30.47,30.16
1348,0,7,30.16,29.86
1350,0,7,29.86,29.3
1352,0,7,29.3,28.6
1354,0,7,28.6,27.9
1356,0,7,27.9,27.06
1358,0,7,27.06,26.4
1400,0,7,26.4,25.38
1402,0,7,25.38,24.42
1404,0,7,24.42,23.52
1406,0,7,23.52,22.63
1408,0,7,22.63,22.1
1410,0,7,22.1,21.32
1412,0,7,21.32,20.66
1414,0,7,20.66,20.6
1416,0,7,20.6,20.28
1418,0,7,20.28,20.12
1420,0,7,20.12,19.94
1422,0,7,19.94,19.71
1424,0,7,19.71,19.57
1426,0,7,19.57,19.54
1428,0,7,19.54,19.46
1430,0,7,19.46,19.28
1432,0,7,19.28,19.08
1434,0,7,19.08,19.26
1436,0,7,19.26,19.53
1438,0,7,19.53,19.89
1440,0,7,19.89,19.91
1442,0,7,19.91,20.15
1444,0,7,20.15,20.04
1446,0,7,20.04,20.26
1448,0,7,20.26,20.17
1450,0,7,20.17,20.31
1452,0,7,20.31,20.26
1454,0,7,20.26,20.19
1456,0,7,20.19,20.22
1458,0,7,20.22,20.27
1500,0,7,20.27,20.15
1502,0,7,20.15,20.04
1504,0,7,20.04,20.08
1506,0,7,20.08,20.1
1508,0,7,20.1,20.54
1510,0,7,20.54,21.04
1512,0,7,21.04,21.42
1514,0,7,21.42,21.61
1516,0,7,21.61,21.72
1518,0,7,21.72,21.88
1520,0,7,21.88,22.03
1522,0,7,22.03,22.18
1524,0,7,22.18,22.13
1526,0,7,22.13,22.09
1528,0,7,22.09,21.5
1530,0,7,21.5,21.61
1532,0,7,21.61,21.49
1534,0,7,21.49,21.82
1536,0,7,21.82,21.65
1538,0,7,21.65,21.75
1540,0,7,21.75,22.24
1542,0,7,22.24,22.71
1544,0,7,22.71,23.06
1546,0,7,23.06,23.72
1548,0,7,23.72,24.3
1550,0,7,24.3,24.63
1552,0,7,24.63,24.98
1554,0,7,24.98,25.3
1556,0,7,25.3,25.68
1558,0,7,25.68,26.29
1600,0,7,26.29,26.42
1602,0,7,26.42,26.41
1604,0,7,26.41,26.28
1606,0,7,26.28,26.24
1608,0,7,26.24,26.02
1610,0,7,26.02,25.64
1612,0,7,25.64,25.03
1614,0,7,25.03,24.5
1616,0,7,24.5,23.92
1618,0,7,23.92,23.28
1620,0,7,23.28,22.68
1622,0,7,22.68,21.9
1624,0,7,21.9,21.29
1626,0,7,21.29,20.63
1628,0,7,20.63,20.04
1630,0,7,20.04,19.74
1632,0,7,19.74,20.03
1634,0,7,20.03,21.07
1636,0,7,21.07,22.45
1638,0,7,22.45,24.19
1640,0,7,24.19,25.84
1642,0,7,25.84,27.93
1644,0,7,27.93,29.98
1646,0,7,29.98,32.22
1648,0,7,32.22,34.21
1650,0,7,34.21,36.12
1652,0,7,36.12,37.66
1654,0,7,37.66,38.55
1656,0,7,38.55,38.55
1658,0,7,38.55,37.91
1700,0,7,37.91,36.62
1702,0,7,36.62,35
1704,0,7,35,33.21
1706,0,7,33.21,31.08
1708,0,7,31.08,29.33
1710,0,7,29.33,27.63
1712,0,7,27.63,26.18
1714,0,7,26.18,25.05
1716,0,7,25.05,24.28
1718,0,7,24.28,24.14
1720,0,7,24.14,23.85
1722,0,7,23.85,23.51
1724,0,7,23.51,23.01
1726,0,7,23.01,22.36
1728,0,7,22.36,22.01
1730,0,7,22.01,21.51
1732,0,7,21.51,21.1
1734,0,7,21.1,20.59
1736,0,7,20.59,20.61
1738,0,7,20.61,20.35
1740,0,7,20.35,20.47
1742,0,7,20.47,20.79
1744,0,7,20.79,21.21
1746,0,7,21.21,21.64
1748,0,7,21.64,22.17
1750,0,7,22.17,22.72
1752,0,7,22.72,23.12
1754,0,7,23.12,23.85
1756,0,7,23.85,24.46
1758,0,7,24.46,25.05
1800,0,7,25.05,25.16
1802,0,7,25.16,25.05
1804,0,7,25.05,24.95
1806,0,7,24.95,24.85
1808,0,7,24.85,24.64
1810,0,7,24.64,24.35
1812,0,7,24.35,24.02
1814,0,7,24.02,23.18
1816,0,7,23.18,22.31
1818,0,7,22.31,21.29
1820,0,7,21.29,20.34
1822,0,7,20.34,19.77
1824,0,7,19.77,19.94
1826,0,7,19.94,20.25
1828,0,7,20.25,21.05
1830,0,7,21.05,22.3
1832,0,7,22.3,23.88
1834,0,7,23.88,25.92
1836,0,7,25.92,28.01
1838,0,7,28.01,30.01
1840,0,7,30.01,31.97
1842,0,7,31.97,33.78
1844,0,7,33.78,35.52
1846,0,7,35.52,36.96
1848,0,7,36.96,38.4
1850,0,7,38.4,39.57
1852,0,7,39.57,40.4
1854,0,7,40.4,41.2
1856,0,7,41.2,41.8
1858,0,7,41.8,42.27
1900,0,7,42.27,42.67
1902,0,7,42.67,42.92
1904,0,7,42.92,42.78
1906,0,7,42.78,42.84
1908,0,7,42.84,42.67
1910,0,7,42.67,42.54
1912,0,7,42.54,42.35
1914,0,7,42.35,42.31
1916,0,7,42.31,42.52
1918,0,7,42.52,42.85
1920,0,7,42.85,43.51
1922,0,7,43.51,44.11
1924,0,7,44.11,44.92
1926,0,7,44.92,45.94
1928,0,7,45.94,47.45
1930,0,7,47.45,48.54
1932,0,7,48.54,50.13
1934,0,7,50.13,51.06
1936,0,7,51.06,52.11
1938,0,7,52.11,52.79
1940,0,7,52.79,53.29
1942,0,7,53.29,53.77
1944,0,7,53.77,53.97
1946,0,7,53.97,54.17
1948,0,7,54.17,54.2
1950,0,7,54.2,54.41
1952,0,7,54.41,54.38
1954,0,7,54.38,54.59
1956,0,7,54.59,54.19
1958,0,7,54.19,54.23
2000,0,7,54.23,53.78
2002,0,7,53.78,53.63
2004,0,7,53.63,53.57
2006,0,7,53.57,53.39
2008,0,7,53.39,53.41
2010,0,7,53.41,53.57
2012,0,7,53.57,53.83
2014,0,7,53.83,53.83
2016,0,7,53.83,54.01
2018,0,7,54.01,53.81
2020,0,7,53.81,53.43
2022,0,7,53.43,52.96
2024,0,7,52.96,52.32
2026,0,7,52.32,51.55
2028,0,7,51.55,50.64
2030,0,7,50.64,49.77
2032,0,7,49.77,48.49
2034,0,7,48.49,47.49
2036,0,7,47.49,46.07
2038,0,7,46.07,45.12
2040,0,7,45.12,44.16
2042,0,7,44.16,43.42
2044,0,7,43.42,42.66
2046,0,7,42.66,41.85
2048,0,7,41.85,40.78
2050,0,7,40.78,40
2052,0,7,40,39.62
2054,0,7,39.62,39.12
2056,0,7,39.12,39.08
2058,0,7,39.08,39.01
2100,0,7,39.01,39.17
2102,0,7,39.17,39.62
2104,0,7,39.62,40.34
2106,0,7,40.34,40.63
2108,0,7,40.63,41.09
2110,0,7,41.09,41.49
2112,0,7,41.49,42.02
2114,0,7,42.02,43.03
2116,0,7,43.03,43.79
2118,0,7,43.79,44.75
2120,0,7,44.75,45.59
2122,0,7,45.59,46.66
2124,0,7,46.66,47.58
2126,0,7,47.58,48.49
2128,0,7,48.49,49.5
2130,0,7,49.5,50.61
2132,0,7,50.61,51.34
2134,0,7,51.34,52.23
2136,0,7,52.23,52.67
2138,0,7,52.67,53.36
2140,0,7,53.36,53.77
2142,0,7,53.77,54.39
2144,0,7,54.39,55
2146,0,7,55,55.75
2148,0,7,55.75,56.17
2150,0,7,56.17,56.89
2152,0,7,56.89,57.64
2154,0,7,57.64,58.26
2156,0,7,58.26,58.63
2158,0,7,58.63,58.96
2200,0,7,58.96,59.07
2202,0,7,59.07,59.24
2204,0,7,59.24,59.53
2206,0,7,59.53,59.69
2208,0,7,59.69,59.76
2210,0,7,59.76,59.93
2212,0,7,59.93,60.37
2214,0,7,60.37,60.52
2216,0,7,60.52,60.8
2218,0,7,60.8,60.92
2220,0,7,60.92,61.08
2222,0,7,61.08,61.17
2224,0,7,61.17,61.31
2226,0,7,61.31,61.32
2228,0,7,61.32,61.51
2230,0,7,61.51,61.63
2232,0,7,61.63,61.71
2234,0,7,61.71,61.88
2236,0,7,61.88,62.09
2238,0,7,62.09,62.6
2240,0,7,62.6,63.02
2242,0,7,63.02,63.29
2244,0,7,63.29,63.32
2246,0,7,63.32,63.31
2248,0,7,63.31,63.39
2250,0,7,63.39,63.21
2252,0,7,63.21,62.99
2254,0,7,62.99,62.4
2256,0,7,62.4,62.23
2258,0,7,62.23,61.75
2300,0,7,61.75,61.56
2302,0,7,61.56,61.57
2304,0,7,61.57,61.99
2306,0,7,61.99,62.47
2308,0,7,62.47,62.73
2310,0,7,62.73,63.16
2312,0,7,63.16,63.4
2314,0,7,63.4,63.65
2316,0,7,63.65,63.77
2318,0,7,63.77,64.14
2320,0,7,64.14,64.28
2322,0,7,64.28,64.65
2324,0,7,64.65,64.89
2326,0,7,64.89,65.19
2328,0,7,65.19,65.28
2330,0,7,65.28,65.51
2332,0,7,65.51,65.69
2334,0,7,65.69,65.67
2336,0,7,65.67,65.7
2338,0,7,65.7,65.55
2340,0,7,65.55,65.45
2342,0,7,65.45,65.33
2344,0,7,65.33,65.29
2346,0,7,65.29,65.33
2348,0,7,65.33,65.3
2350,0,7,65.3,65.24
2352,0,7,65.24,65.29
2354,0,7,65.29,65.36
2356,0,7,65.36,65.71
2358,0,7,65.71,65.89
0,0,1,65.89,66.15
2,0,1,66.15,66.17
4,0,1,66.17,66.53
6,0,1,66.53,66.53
8,0,1,66.53,66.46
10,0,1,66.46,66.63
12,0,1,66.63,66.56
14,0,1,66.56,66.66
16,0,1,66.66,66.69
18,0,1,66.69,66.68
20,0,1,66.68,66.8
22,0,1,66.8,67.11
24,0,1,67.11,67.44
26,0,1,67.44,68.11
28,0,1,68.11,68.6
30,0,1,68.6,69.15
32,0,1,69.15,69.62
34,0,1,69.62,70.29
36,0,1,70.29,70.68
38,0,1,70.68,71.03
40,0,1,71.03,71.34
42,0,1,71.34,71.8
44,0,1,71.8,71.94
46,0,1,71.94,72.37
48,0,1,72.37,72.57
50,0,1,72.57,72.76
52,0,1,72.76,73.06
54,0,1,73.06,73.23
56,0,1,73.23,73.58
58,0,1,73.58,73.64
100,0,1,73.64,73.72
102,0,1,73.72,74.02
104,0,1,74.02,73.99
106,0,1,73.99,74.07
108,0,1,74.07,73.98
110,0,1,73.98,74.18
112,0,1,74.18,74.2
114,0,1,74.2,74.39
116,0,1,74.39,74.53
118,0,1,74.53,74.53
120,0,1,74.53,74.64
122,0,1,74.64,74.72
124,0,1,74.72,74.96
126,0,1,74.96,75.12
128,0,1,75.12,75.09
130,0,1,75.09,75.19
132,0,1,75.19,75.24
134,0,1,75.24,75.35
136,0,1,75.35,75.31
138,0,1,75.31,75.53
140,0,1,75.53,75.42
142,0,1,75.42,75.54
144,0,1,75.54,75.4
146,0,1,75.4,75.64
148,0,1,75.64,75.52
150,0,1,75.52,75.6
152,0,1,75.6,75.71
154,0,1,75.71,75.89
156,0,1,75.89,75.99
158,0,1,75.99,76.21
200,0,1,76.21,76.05
202,0,1,76.05,76.06
204,0,1,76.06,75.66
206,0,1,75.66,75.79
208,0,1,75.79,75.59
210,0,1,75.59,75.66
212,0,1,75.66,75.8
214,0,1,75.8,76.08
216,0,1,76.08,76.03
218,0,1,76.03,76.43
220,0,1,76.43,76.1
222,0,1,76.1,76.17
224,0,1,76.17,76
226,0,1,76,75.92
228,0,1,75.92,75.65
230,0,1,75.65,75.68
232,0,1,75.68,75.53
234,0,1,75.53,75.26
236,0,1,75.26,75.1
238,0,1,75.1,75.18
240,0,1,75.18,74.97
242,0,1,74.97,74.73
244,0,1,74.73,74.46
246,0,1,74.46,73.97
248,0,1,73.97,73.86
250,0,1,73.86,73.35
252,0,1,73.35,73.56
254,0,1,73.56,72.74
256,0,1,72.74,72.56
258,0,1,72.56,71.43
300,0,1,71.43,70.92
302,0,1,70.92,69.68
304,0,1,69.68,70.28
306,0,1,70.28,69.48
308,0,1,69.48,69.82
310,0,1,69.82,69.49
312,0,1,69.49,69.87
314,0,1,69.87,70.07
316,0,1,70.07,70.09
318,0,1,70.09,70.26
320,0,1,70.26,70.53
322,0,1,70.53,70.14
324,0,1,70.14,70.41
326,0,1,70.41,69.44
328,0,1,69.44,69.56
330,0,1,69.56,68.77
332,0,1,68.77,68.57
334,0,1,68.57,67.42
336,0,1,67.42,67.28
338,0,1,67.28,66
340,0,1,66,66.19
342,0,1,66.19,66.76
344,0,1,66.76,66.84
346,0,1,66.84,66.83
348,0,1,66.83,66.16
350,0,1,66.16,66.52
352,0,1,66.52,65.83
354,0,1,65.83,65.16
356,0,1,65.16,65.1
358,0,1,65.1,64.36
400,0,1,64.36,65.17
402,0,1,65.17,65.05
404,0,1,65.05,65.7
406,0,1,65.7,65.31
408,0,1,65.31,66.23
410,0,1,66.23,66.61
412,0,1,66.61,67.28
414,0,1,67.28,67.77
416,0,1,67.77,68.17
418,0,1,68.17,68.08
420,0,1,68.08,68.72
422,0,1,68.72,68.62
424,0,1,68.62,68.33
426,0,1,68.33,68.51
428,0,1,68.51,68.42
430,0,1,68.42,67.86
432,0,1,67.86,67.77
434,0,1,67.77,67.84
436,0,1,67.84,68.19
438,0,1,68.19,68.44
440,0,1,68.44,68.91
442,0,1,68.91,68.94
444,0,1,68.94,69.01
446,0,1,69.01,68.72
448,0,1,68.72,68.84
450,0,1,68.84,68.52
452,0,1,68.52,68.99
454,0,1,68.99,69.24
456,0,1,69.24,69.83
458,0,1,69.83,70.19
500,0,1,70.19,68.76
502,0,1,68.76,68.28
504,0,1,68.28,68.09
506,0,1,68.09,68.5
508,0,1,68.5,68.65
510,0,1,68.65,68.6
512,0,1,68.6,68.73
514,0,1,68.73,68.57
516,0,1,68.57,68.43
518,0,1,68.43,68.35
520,0,1,68.35,68
522,0,1,68,67.97
524,0,1,67.97,67.87
526,0,1,67.87,67.71
528,0,1,67.71,67.56
530,0,1,67.56,67.27
532,0,1,67.27,67.07
534,0,1,67.07,66.66
536,0,1,66.66,66.04
538,0,1,66.04,65.47
540,0,1,65.47,65.43
542,0,1,65.43,65.02
544,0,1,65.02,64.56
546,0,1,64.56,64.33
548,0,1,64.33,63.78
550,0,1,63.78,63.2
552,0,1,63.2,62.7
554,0,1,62.7,62.16
556,0,1,62.16,61.94
558,0,1,61.94,61.54
600,0,1,61.54,61.28
602,0,1,61.28,60.7
604,0,1,60.7,60.21
606,0,1,60.21,59.29
608,0,1,59.29,58.45
610,0,1,58.45,57.57
612,0,1,57.57,56.89
614,0,1,56.89,56.25
616,0,1,56.25,55.28
618,0,1,55.28,54.04
620,0,1,54.04,53.2
622,0,1,53.2,52.02
624,0,1,52.02,51.24
626,0,1,51.24,50.36
628,0,1,50.36,49.81
630,0,1,49.81,49.02
632,0,1,49.02,48.63
634,0,1,48.63,47.96
636,0,1,47.96,47.62
638,0,1,47.62,46.83
640,0,1,46.83,46.24
642,0,1,46.24,45.6
644,0,1,45.6,45.19
646,0,1,45.19,44.74
648,0,1,44.74,44.41
650,0,1,44.41,43.99
652,0,1,43.99,43.64
654,0,1,43.64,43.51
656,0,1,43.51,43.47
658,0,1,43.47,43.71
700,0,1,43.71,43.88
702,0,1,43.88,44.24
704,0,1,44.24,44.31
706,0,1,44.31,44.29
708,0,1,44.29,44.04
710,0,1,44.04,42.94
712,0,1,42.94,41.86
714,0,1,41.86,40.12
716,0,1,40.12,38.67
718,0,1,38.67,36.92
720,0,1,36.92,35.41
722,0,1,35.41,33.63
724,0,1,33.63,31.96
726,0,1,31.96,30.34
728,0,1,30.34,28.9
730,0,1,28.9,27.52
732,0,1,27.52,26.23
734,0,1,26.23,24.88
736,0,1,24.88,23.52
738,0,1,23.52,22.5
740,0,1,22.5,21.58
742,0,1,21.58,20.94
744,0,1,20.94,20.67
746,0,1,20.67,20.18
748,0,1,20.18,20.05
750,0,1,20.05,19.75
752,0,1,19.75,19.51
754,0,1,19.51,19.67
756,0,1,19.67,19.92
758,0,1,19.92,19.86
800,0,1,19.86,19.84
802,0,1,19.84,19.74
804,0,1,19.74,19.53
806,0,1,19.53,19.03
808,0,1,19.03,18.52
810,0,1,18.52,17.9
812,0,1,17.9,17.37
814,0,1,17.37,16.75
816,0,1,16.75,16.39
818,0,1,16.39,16.12
820,0,1,16.12,16.23
822,0,1,16.23,16.75
824,0,1,16.75,17.05
826,0,1,17.05,17.45
828,0,1,17.45,17.72
830,0,1,17.72,18.09
832,0,1,18.09,18.18
834,0,1,18.18,18.47
836,0,1,18.47,18.73
838,0,1,18.73,18.82
840,0,1,18.82,19.05
842,0,1,19.05,19.17
844,0,1,19.17,18.8
846,0,1,18.8,18.87
848,0,1,18.87,18.98
850,0,1,18.98,19
852,0,1,19,19.39
854,0,1,19.39,19.36
856,0,1,19.36,19.42
858,0,1,19.42,19.38
900,0,1,19.38,19.03
902,0,1,19.03,19.04
904,0,1,19.04,19.05
906,0,1,19.05,19.49
908,0,1,19.49,19.8
910,0,1,19.8,20.11
912,0,1,20.11,20.4
914,0,1,20.4,20.35
916,0,1,20.35,20.42
918,0,1,20.42,20.49
920,0,1,20.49,20.58
922,0,1,20.58,20.3
924,0,1,20.3,20.41
926,0,1,20.41,20.1
928,0,1,20.1,19.95
930,0,1,19.95,20.23
932,0,1,20.23,20.19
934,0,1,20.19,20.58
936,0,1,20.58,20.53
938,0,1,20.53,21
940,0,1,21,21.72
942,0,1,21.72,22.34
944,0,1,22.34,23.1
946,0,1,23.1,23.47
948,0,1,23.47,23.72
950,0,1,23.72,23.93
952,0,1,23.93,24.11
954,0,1,24.11,24.12
956,0,1,24.12,24.19
958,0,1,24.19,24.3
1000,0,1,24.3,23.95
1002,0,1,23.95,23.67
1004,0,1,23.67,23.85
1006,0,1,23.85,23.96
1008,0,1,23.96,24.15
1010,0,1,24.15,23.99
1012,0,1,23.99,23.76
1014,0,1,23.76,23.61
1016,0,1,23.61,23.43
1018,0,1,23.43,23.07
1020,0,1,23.07,22.61
1022,0,1,22.61,22.14
1024,0,1,22.14,21.68
1026,0,1,21.68,21.22
1028,0,1,21.22,20.65
1030,0,1,20.65,20.25
1032,0,1,20.25,19.64
1034,0,1,19.64,19.37
1036,0,1,19.37,19.4
1038,0,1,19.4,19.35
1040,0,1,19.35,19.32
1042,0,1,19.32,19.32
1044,0,1,19.32,19.33
1046,0,1,19.33,19.3
1048,0,1,19.3,19.34
1050,0,1,19.34,19.94
1052,0,1,19.94,20.68
1054,0,1,20.68,21.8
1056,0,1,21.8,23.08
1058,0,1,23.08,24.44
1100,0,1,24.44,25.83
1102,0,1,25.83,27.34
1104,0,1,27.34,28.34
1106,0,1,28.34,29.21
1108,0,1,29.21,29.81
1110,0,1,29.81,30.45
1112,0,1,30.45,30.37
1114,0,1,30.37,30.04
1116,0,1,30.04,29.87
1118,0,1,29.87,29.6
1120,0,1,29.6,29.53
1122,0,1,29.53,29.12
1124,0,1,29.12,28.95
1126,0,1,28.95,28.32
1128,0,1,28.32,28.27
1130,0,1,28.27,28.48
1132,0,1,28.48,28.08
1134,0,1,28.08,28.24
1136,0,1,28.24,28.32
1138,0,1,28.32,28.37
1140,0,1,28.37,28.52
1142,0,1,28.52,28.6
1144,0,1,28.6,27.96
1146,0,1,27.96,27.9
1148,0,1,27.9,28.02
1150,0,1,28.02,28.17
1152,0,1,28.17,28.7
1154,0,1,28.7,29.2
1156,0,1,29.2,30.45
1158,0,1,30.45,32.02
1200,0,1,32.02,34.34
1202,0,1,34.34,36.31
1204,0,1,36.31,38.63
1206,0,1,38.63,40.54
1208,0,1,40.54,42.65
1210,0,1,42.65,44.66
1212,0,1,44.66,46.6
1214,0,1,46.6,48.44
1216,0,1,48.44,49.98
1218,0,1,49.98,51.4
1220,0,1,51.4,52.4
1222,0,1,52.4,53.04
1224,0,1,53.04,53.59
1226,0,1,53.59,53.83
1228,0,1,53.83,53.98
1230,0,1,53.98,53.78
1232,0,1,53.78,52.83
1234,0,1,52.83,51.56
1236,0,1,51.56,50.04
1238,0,1,50.04,48.09
1240,0,1,48.09,45.79
1242,0,1,45.79,43.41
1244,0,1,43.41,41.03
1246,0,1,41.03,39.2
1248,0,1,39.2,37.84
1250,0,1,37.84,36.78
1252,0,1,36.78,36.21
1254,0,1,36.21,36
1256,0,1,36,36.25
1258,0,1,36.25,36.66
1300,0,1,36.66,36.59
1302,0,1,36.59,36.65
1304,0,1,36.65,36.11
1306,0,1,36.11,35.42
1308,0,1,35.42,34.45
1310,0,1,34.45,33.51
1312,0,1,33.51,31.84
1314,0,1,31.84,30.15
1316,0,1,30.15,28.42
1318,0,1,28.42,26.74
1320,0,1,26.74,25.1
1322,0,1,25.1,23.57
1324,0,1,23.57,22.54
1326,0,1,22.54,21.46
1328,0,1,21.46,21.09
1330,0,1,21.09,21.44
1332,0,1,21.44,22.13
1334,0,1,22.13,22.93
1336,0,1,22.93,23.88
1338,0,1,23.88,25.31
1340,0,1,25.31,26.43
1342,0,1,26.43,27.41
1344,0,1,27.41,28.13
1346,0,1,28.13,28.8
1348,0,1,28.8,29.2
1350,0,1,29.2,29.4
1352,0,1,29.4,28.95
1354,0,1,28.95,28.49
1356,0,1,28.49,27.9
1358,0,1,27.9,27.3
1400,0,1,27.3,26.59
1402,0,1,26.59,25.79
1404,0,1,25.79,25.31
1406,0,1,25.31,24.7
1408,0,1,24.7,24.38
1410,0,1,24.38,24.16
1412,0,1,24.16,23.66
1414,0,1,23.66,23.45
1416,0,1,23.45,23.52
1418,0,1,23.52,23.6
1420,0,1,23.6,23.85
1422,0,1,23.85,24.33
1424,0,1,24.33,24.63
1426,0,1,24.63,24.68
1428,0,1,24.68,25.08
1430,0,1,25.08,25.65
1432,0,1,25.65,26.37
1434,0,1,26.37,27.12
1436,0,1,27.12,27.69
1438,0,1,27.69,28.16
1440,0,1,28.16,28.47
1442,0,1,28.47,28.66
1444,0,1,28.66,29.01
1446,0,1,29.01,29.49
1448,0,1,29.49,29.98
1450,0,1,29.98,31.58
1452,0,1,31.58,33.57
1454,0,1,33.57,35.51
1456,0,1,35.51,37.59
1458,0,1,37.59,39.66
1500,0,1,39.66,41.89
1502,0,1,41.89,44.18
1504,0,1,44.18,46.76
1506,0,1,46.76,49.18
1508,0,1,49.18,51.39
1510,0,1,51.39,53.32
1512,0,1,53.32,54.83
1514,0,1,54.83,56.24
1516,0,1,56.24,57.29
1518,0,1,57.29,57.96
1520,0,1,57.96,58.49
1522,0,1,58.49,58.69
1524,0,1,58.69,58.29
1526,0,1,58.29,58.24
1528,0,1,58.24,57.91
1530,0,1,57.91,57.41
1532,0,1,57.41,56.93
1534,0,1,56.93,56.21
1536,0,1,56.21,55.39
1538,0,1,55.39,54.65
1540,0,1,54.65,54.93
1542,0,1,54.93,55.08
1544,0,1,55.08,55.03
1546,0,1,55.03,55.4
1548,0,1,55.4,55.82
1550,0,1,55.82,56.24
1552,0,1,56.24,56.9
1554,0,1,56.9,57.93
1556,0,1,57.93,58.77
1558,0,1,58.77,59.64
1600,0,1,59.64,60.4
1602,0,1,60.4,60.82
1604,0,1,60.82,61.08
1606,0,1,61.08,61.41
1608,0,1,61.41,61.7
1610,0,1,61.7,61.68
1612,0,1,61.68,61.44
1614,0,1,61.44,61.7
1616,0,1,61.7,61.54
